3361,2600
547,1862
547,4592
547,3523
3746,2920
370,2920
5015,3668
3627,2920
2109,2920
2600,2920
1408,2920
487,2920
1258,472
5015,4552
1258,472
5015,3028
1258,472
1258,472
5015,1375
1375,2920
5015,3534
3028,2920
517,2904
3668,2920
547,3021
547,1694
2635,807
5015,3232
3361,2454
547,3627
547,2797
547,2493
5015,4508
3361,3448
822,2316
5015,413
4508,2920
413,2920
2316,2920
2454,2920
3021,2920
5015,3775
3534,2920
3232,2920
5015,697
5015,2857
5015,3008
1334,4922
5015,3251
1746,1961
697,2920
3008,2920
5015,3293
547,4051
547,3627
547,1151
547,2078
3775,2920
944,2920
5015,4806
2635,807
3361,1948
5015,3595
547,3627
547,3094
5015,2321
3361,3689
547,2042
3293,2920
1151,2920
4051,2920
4806,2920
1961,2920
3595,2920
5015,3864
3627,2920
4950,4287
5015,4385
5015,2443
3847,4747
5015,749
547,2620
5015,2822
547,766
547,4282
547,3627
547,4523
547,4070
547,4812
547,2352
3361,1835
3864,2920
2321,2920
4385,2920
2443,2920
547,756
3689,2920
749,2920
5015,2669
547,3442
547,3627
547,3711
5015,3922
5015,408
547,3627
547,421
3361,4354
2650,3862
852,3862
994,3862
3058,3862
3254,3862
3691,3862
192,3862
2635,807
547,2710
4987,3862
3742,3862
4993,3862
2288,3862
309,3862
3896,3862
5015,4585
45,3862
4384,3862
2133,3862
4857,3862
4304,3862
3841,3862
3127,3862
3601,3862
2733,3862
3711,2920
3922,2920
4083,3862
711,3862
2619,3862
3707,3862
2620,2920
2342,3862
2669,2920
5026,3862
408,2920
1835,2920
2822,2920
5015,1891
3627,2920
4282,2920
421,2920
5015,942
5015,4108
2409,365
70,3234
5015,3465
942,2920
4108,2920
2710,2920
4585,2920
1891,2920
4607,3862
5015,333
5015,4280
5015,3265
547,3627
333,2920
547,3576
3465,2920
4280,2920
5015,1612
547,3826
5015,1192
3265,2920
2635,807
646,3862
3822,3862
2181,3862
1250,3862
4671,3862
4064,3862
5015,4962
2149,3862
517,2904
5015,4692
3361,1283
547,3627
547,2042
5015,445
1612,2920
547,3627
5015,4131
5015,1570
4692,2920
1192,2920
5015,3022
5015,4758
5015,3760
445,2920
3361,3839
4758,2920
4131,2920
3022,2920
1570,2920
5015,2350
1044,1105
3688,3587
5015,4147
2635,807
5015,1774
547,3627
1044,18
5015,1746
3760,2920
4147,2920
5015,4117
547,3627
1321,3311
547,3553
5015,914
861,705
825,3311
5015,902
705,2920
1321,3311
1774,2920
18,2920
5015,4859
4117,2920
902,2920
825,3311
3553,2920
5015,2365
914,2920
547,3627
3627,2920
547,2808
1321,4217
547,1141
5015,267
547,3627
3361,4814
5015,2689
5015,2730
4814,2920
2365,2920
4859,2920
267,2920
2635,807
547,3627
5015,1641
2689,2920
5015,2989
5015,1806
5015,3292
76,2695
1806,2920
2730,2920
547,3627
2920,2340
1641,2920
5015,3880
3627,2920
5015,1674
5015,2004
3771,76
5015,4195
3292,2920
1674,2920
2695,2920
5015,3872
1294,3350
4217,4950
3880,2920
547,3627
2004,2920
547,1736
5015,2760
547,3826
3361,1948
3361,1522
3361,4669
547,3094
547,3523
2635,807
517,2904
3361,4092
5015,1997
5015,4035
4977,4046
3361,1516
1997,2920
3350,2920
4195,2920
5015,1376
2760,2920
1522,2920
3872,2920
4669,2920
5015,1686
3809,581
3809,581
3809,581
3809,581
5015,3144
4142,3862
3361,67
5015,3693
5015,2508
4046,2920
1376,2920
1516,2920
3361,3787
3144,2920
5015,3062
3361,1423
5015,762
4097,4417
5015,1753
2635,807
3451,3096
5015,2747
2607,3862
2508,2920
5015,1843
3397,2920
4417,2920
3062,2920
762,2920
5015,1741
3787,2920
547,4051
547,3627
5015,2071
1843,2920
1741,2920
2747,2920
4051,2920
3096,2920
3154,3862
5015,3815
5015,1308
547,3143
5015,2424
547,3627
547,3576
547,2042
5015,3415
547,3627
490,3862
3627,2920
2635,807
3143,2920
5015,2912
2424,2920
5015,2204
879,752
3361,3689
5015,1028
547,293
547,3627
5015,2412
2107,3040
2204,2920
3689,2920
2412,2920
752,2920
5015,2844
3040,2920
293,2920
3415,2920
5015,1381
1028,2920
3474,3862
1330,3862
3482,3862
523,3862
4323,3862
1788,3862
4703,3862
3512,3862
2687,3862
940,3862
3361,4354
5015,4594
3361,4774
5015,1479
547,107
547,3627
547,3562
547,2352
547,3628
547,2109
3361,4999
5015,4611
1686,2539
5015,2211
4868,167
5015,4662
107,2920
4774,2920
547,2798
2539,2920
547,1269
3627,2920
547,3627
4999,2920
3361,3059
517,2904
2109,2920
3562,2920
1381,2920
5015,163
547,4592
547,3627
2635,807
2798,2920
4662,2920
5015,4899
547,4942
547,1004
547,3627
547,3523
5015,2507
3361,1948
5015,3112
5015,1942
3361,2550
547,3627
5015,3802
547,3523
4899,2920
3059,2920
2507,2920
4942,2920
5015,3596
1942,2920
3627,2920
5015,2274
1523,2284
3361,3853
1523,2765
1523,2489
1523,2681
3581,439
5015,3981
547,3627
547,3901
3581,4747
3788,4555
547,3359
3581,1412
2635,807
3581,4938
3581,454
3581,1988
3581,4619
2550,2920
3581,3104
3581,2687
3581,4270
3581,2332
3581,1253
3581,3052
5015,2764
2274,2920
3581,1851
3581,1803
3581,618
3581,638
3581,3474
3581,373
3581,930
3581,1249
547,3627
5015,2674
2681,2920
4555,4950
2284,2920
547,3627
5015,4844
547,2493
5015,4829
5015,2083
2674,2920
1851,2920
618,2920
2332,2920
4844,2920
3901,2920
3981,2920
3627,2920
638,2920
5015,4176
439,2920
1249,2920
3104,2920
4270,2920
4938,2920
4829,2920
454,2920
3361,4525
5015,4511
2083,2920
4176,2920
5015,1791
3361,914
270,3862
547,3627
5015,575
2635,807
2875,3862
547,3826
5015,4988
5015,1434
1312,3968
547,444
3156,899
547,3627
547,3576
5015,4839
547,3634
547,3523
1791,2920
3968,2920
1434,2920
914,2920
270,3862
4988,2920
575,2920
899,2920
547,3523
5015,521
547,3960
5015,3967
547,2707
3634,2920
5015,2931
547,2620
547,4051
547,3627
547,1676
547,372
5015,2906
2635,807
547,1783
547,3627
547,4070
517,2904
2931,2920
2620,2920
3361,161
4051,2920
3627,2920
2906,2920
1676,2920
372,2920
547,3627
547,3696
3361,4325
547,775
547,2042
775,2920
4325,2920
547,2460
161,358
3361,4814
2759,1348
3361,1835
4814,2920
2460,2920
358,2920
2635,807
5015,3746
547,3945
547,3627
3361,4354
5015,1904
3746,2920
1835,2920
5015,3996
5015,4184
4021,3862
5015,4303
5015,3542
3361,1948
3361,2183
3361,604
5015,1613
3945,2920
3361,3116
4303,2920
3361,1177
4184,2920
1904,2920
5015,3417
3542,1608
3361,2600
547,1266
3361,3943
5015,4694
547,4007
547,3627
2635,807
547,3627
547,2441
547,3627
547,3576
547,2352
547,3094
547,3627
3943,2920
547,748
1177,2920
1266,2920
3417,2920
2600,2920
4007,2920
3627,2920
1608,2920
3361,3689
1523,1435
5015,4705
547,1259
547,3627
4537,3862
1740,2883
3361,4061
547,2797
5015,3484
547,4812
547,2120
2441,2920
3689,2920
3627,2920
5015,5002
4705,2920
