124,1516
17485,27054
6,1
18122,1
2687,5598
26517,3
2217,1027
96322,59
45,350
83763,8611
46,6
2,428
1,4
9330,64198
1,13
14241,5831
24,36292
9110,38
40198,27846
2,34780
46,69251
10,16482
2,12
127,45007
81894,8
30,478
36370,103
287,17
1,95181
2,601
2618,170
10767,1617
1253,4559
58,434
1450,4961
94150,1
9,12736
7,8
387,26992
88252,197
11395,3441
2427,551
1,15
32268,15
37,17322
10,38236
11,68
37,370
38,1
5,3356
12,79962
50293,3348
480,46025
7,1
2,152
6629,1
5761,121
681,19639
26,2
98,983
3670,5
12536,8636
82,309
18396,51
13,103
2689,27
2645,1
7,39
2,51
94236,130
25,57907
146,91482
282,428
94853,5178
116,12765
31,1975
41977,54
211,254
41626,1
661,4
31449,530
2367,39770
42299,15216
7544,1346
330,404
10517,2
320,5
2527,51179
4674,73043
84,2901
10255,77650
145,1
1,3008
1,1742
230,14508
7,21271
4,3
103,2
4077,15
1151,149
122,30
14135,1
18,99
35894,218
2,181
180,18125
13,65202
31014,52959
2355,82
1778,1
45,19967
6,522
7,3
122,2422
2,25248
842,11
26699,1
1,16
132,15
1,4
129,16
41337,3
3,4
289,32396
47746,2074
51279,96292
12237,95554
65208,18939
45214,73
1,453
18,32
461,4372
14,3
24651,3
13416,4828
29,5
3,315
2343,3
6,1421
1,1621
13,71
1199,12
1570,88305
7,16101
33,149
2,10845
24506,2
37596,1
1,2
70,2
11173,539
58658,80325
501,11215
21011,6
6232,39831
1,4
39178,34688
6433,18525
1106,9716
3717,2
6,4
23383,3
3431,6
505,37
8,3748
1620,4
1898,1300
43180,9938
1655,415
27458,15
380,1267
2,792
4,1200
11,38634
178,2854
62,1147
5550,19998
7,39
2361,77
55948,19381
40,2
1,26128
15227,3
5194,9
1,154
94,166
8277,9
237,106
612,28
16139,2
4803,2314
37,7
11080,47
144,7041
1,8
805,3047
10,89
2,1105
49,1
109,61
5382,2024
2702,7768
5947,16
18176,318
45929,5194
565,308
727,48
1,3685
17506,35567
63,712
17,31268
2099,2422
9490,1573
6,28
2251,2
90972,18738
33928,1845
39,5357
64755,494
19901,27580
582,75327
17962,80
209,657
1,41769
32,2
2,56
1799,52
37,2
30,16
18,67
86613,86
6045,62303
33356,648
81,14
1,5644
1,61
1196,19
11375,1
57,86
38,6
1039,4
25802,3769
38,8
12296,13
39563,6905
10,1024
4379,22525
91,25
32106,3
21,2
592,5378
25470,4
2986,26796
446,129
9,2647
164,133
72,20892
3849,88
287,99733
11,20205
52,1
5344,1
90,51
3,44
421,3
3,54
91,35
298,50934
2176,1
3093,61
89,1040
7,1566
3,457
3,1101
6,4
40481,480
205,102
11,21
8,11
41,1142
51,3024
14840,1
3,2410
18,10
6595,9052
155,5
3167,4
47127,48568
3261,203
1,81251
74427,194
1,96
58392,405
1,4
3173,4988
12,940
1,6
9413,1730
1595,1
37179,1
15824,882
1,5243
1,1213
24,1908
5112,6948
13896,98
10266,12
354,2789
50746,426
71,368
38358,859
6470,20021
2,68153
518,32573
96,9645
73,25
91159,1
512,27985
13,58
4,2
14,19
1653,1607
39,2
165,8
5396,2
4,2
5283,704
6,3217
151,65
1,40064
106,6555
2,19
33626,82
65519,49
44,285
48419,132
2,16
1,99
91,48155
73,1517
75,441
26955,20
743,13791
19,195
963,4574
1,217
26,6
7367,9047
94,6
172,371
7170,557
279,2199
7,12
1,115
51,5
10,159
41564,1
94072,1728
80213,552
32264,6
195,66088
1,36139
7,394
428,3134
83263,374
43273,5794
1,15025
1,2650
209,6
14,41499
72,8
1023,840
50497,73934
16,1
5845,167
77,56122
1,162
53604,578
1,163
622,61120
11,75
3,82
38906,25130
1,64
44,2558
14778,176
124,70
47729,3
413,102
10,30483
8583,1
1496,36
1,730
51651,1270
1361,1866
280,14
18140,41316
8926,14
1,12
22,44
1244,4337
293,99763
3,2
12,8691
4193,296
1,12485
20569,12064
4,336
35,7495
414,417
374,1
17094,482
65424,1125
6,53078
320,44288
358,21411
126,2
1160,2265
50,3
17433,681
80,13
42464,765
2,6
770,1
417,1
36,13885
242,4
1080,68
1,61
1037,52
6,44
72,427
862,12
1462,939
4214,43421
42017,8
5,40
3,4
10,38
266,6
4,15751
93,83508
1882,22479
15182,9319
138,1
2590,4032
25923,66728
2,10
5,30735
3544,32
6955,73566
8237,65516
3,35
2,704
8653,4
504,2
4,11
5,3
2308,4
53,5031
5035,68471
1843,4687
66,56
493,3
21970,37120
8134,15698
52,530
2,100
348,7262
9,8846
221,76977
239,1631
31268,539
3787,118
2051,1890
39235,1
67275,24
6,212
1329,20344
295,2274
13493,354
6,10113
326,20
115,1
21965,12
165,2134
13,2618
461,40780
1,18
2,98
1,3370
839,1
1,3
1,8178
4394,77
6,1
1245,9
703,333
2,50
15,766
96,340
4,20
32,31138
329,4
12655,4578
49,10
64,61
13,73
3,18088
99319,78
20,49133
28313,5480
1,9
39005,806
8360,55491
1,93
14820,1
40,7901
2,23217
572,42
34,569
67,3962
6,52
10589,122
34201,49771
54,21
7,134
190,2
5,7351
138,22626
5,75
1,2
17136,715
300,1
5189,3
12,1
60,1
1023,4569
24817,16766
17098,94
58364,8
26,10
19386,27
15,6375
709,24
3513,77292
54,25
1057,7
10920,45
91,5
2,7487
3014,31927
2052,30
1,19221
64649,147
2,19731
19673,7837
89134,19306
13,1000
45,59
210,337
589,42629
8,229
814,1293
68131,492
325,5009
43773,14452
2,54897
219,1
37,2012
231,64711
440,1060
10509,18412
313,561
1277,1
6843,37978
26,23195
22452,27360
48723,160
3074,2
10495,11410
2206,64
578,966
150,2248
33307,83
1,60
223,2
3,92280
3388,10
244,2281
33328,2355
2167,2
79,1053
956,7712
2004,98
7,41413
796,19
30748,92
2,189
4,602
2432,5270
3,1
1945,224
2230,49
2,6072
11,1224
5978,810
1,3134
51993,13708
814,10185
2,64952
18218,39851
186,8
663,86
30652,4
35903,1
1726,9936
21,4
1,254
112,330
50,1
1107,5718
1,14185
66304,1
13,5258
469,29681
3910,19477
5850,1006
80403,10130
910,21559
44726,16109
10,6
51214,16567
27007,2524
2932,4387
1,23482
59,1514
7265,247
49,1809
1,2
3266,6417
7687,2
9268,2
15,18
78,25243
86212,3176
5,54
2,2552
4163,2
3840,751
74,1
1,16438
34,74052
8,3577
6,50092
11720,34
4,1
61217,2302
3479,7
1,5346
1,3
10969,4251
9882,11
29565,215
418,7940
4860,128
39573,7
4,50810
1,4
14,1
51,8744
1,34
3,5
26100,4
15,2
1,29
425,348
84074,6644
8,2
21459,214
37740,122
3641,64105
1,206
6207,1037
4,2835
3,38503
117,28
1,37394
3,9
58,4511
310,22927
17,349
1241,12089
197,553
867,5881
237,5
148,2
1,21
4,10
5,10261
197,10823
5,374
32,3714
20408,3076
2,26763
6141,12
29811,3
12605,30
57,5273
2,4402
1399,1735
70824,60954
5,41599
2,1155
3,6
961,40853
1504,4379
3083,1
15,45
3,110
809,801
324,30
4610,17077
978,88977
11,1
8,14
15,175
248,243
83496,25
39,4
61163,2
5,3084
21036,219
11,199
24812,2487
2,82
1,29113
9203,36
21206,1
54027,3566
5779,1
610,36
57187,3592
4027,18
851,66
